product_name,price,old_price,discount,product_url,image_url,rating
"TYPE C 5 IN 1 WITH USB 3.0,HDMI,PD &ETHERNET PORTS", 1897, 3600,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3EID81NAFAMZ-407407614&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/7700972/1.jpg?2452,4.5 out of 5(8)
Advance Original 32 GB Flash 32GB FlashDisk-Silver, 510, 1500,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/2198513/1.jpg?9283,
Laptop Charger Flower Power Cable, 250, 500,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA18VRFHNAFAMZ-127687198&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/384989/1.jpg?3017,4.6 out of 5(28)
Keyboard Protector Anti-Dust Waterproof Cover Skin Universal Laptop Computer Keyboard Protective Film Dust Waterproof Keybooard Skin Ultra Thin Keyboard Cover, 499, 849,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA5SM77HNAFAMZ-449351022&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/3959013/1.jpg?0919,5 out of 5(1)
Ethernet Switch 5 Ports 10/1000Mbps, 370, 725,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3KGKX2NAFAMZ-348397514&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/7644542/1.jpg?4732,2 out of 5(1)
"4G LTE USB MODEM with WiFi hotspot For Safaricom, Airtel & Telkom", 1977, 3900,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3WFCC2NAFAMZ-389251564&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/8620662/1.jpg?2510,2.3 out of 5(4)
HP Desktop CPU Intel Core I5-2400 4GB RAM 500GB HDD 3.10 GHz Win 10- Certified Refurbished Windows 10 Pro Plus Office Installed And Activated, 7999, 10999,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/5000313/1.jpg?8372,5 out of 5(2)
"USB Extension Cable Male To Female Extender 1.5M, 3M, 5M, 10M", 434 -  999, 490 -  1800,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/4897251/1.jpg?7587,4.2 out of 5(26)
Cat6 Lan Network Ethernet Cable 60 Meters, 2462, 3548,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA2DW6RZNAFAMZ-201626156&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/2691351/1.jpg?2890,4.5 out of 5(2)
Wireless Bluetooth + 2.4G Dual-mode Rechargeable  LED  Optical Mouse - (Gold), 699, 1200,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/1370292/1.jpg?2172,5 out of 5(2)
Wireless Mouse  Silent 2.4G Black, 448, 1134,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA1U95W0NAFAMZ-173025516&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/2821921/1.jpg?4891,3.8 out of 5(64)
"USB Male To Male Cable, High-Speed USB  A To A Extension Cable For Data Transfer", 297, 360,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA4GJK6QNAFAMZ-393269932&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/6511862/1.jpg?4252,3.9 out of 5(11)
2.4G Wireless Laser Pointer Red Presenter LED USB Pen PPT Remote Control Powerpoint Presentation, 1217, 2500,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA154I3NNAFAMZ-117801172&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/074339/1.jpg?6151,4.6 out of 5(42)
LCD WRITING KIDS EDUCATIONAL TABLET, 700,,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/7637503/1.jpg?3796,5 out of 5(2)
"Lenovo Renewed Thinkpad T460 Core I5 8GB Ram 500GB HDD, 6th Generation 14 Inch", 19499, 28000,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/4482882/1.jpg?5566,
BM800 Kit Professional Mic with V8 Sound Card for Karaoke & Podcasting, 3610, 6500,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/4677003/1.jpg?0492,
"Lenovo 256GB Micro SD Memory Card – High-Speed, Durable, And Versatile Memory Card", 1249, 2249,,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842EA5K6F41NAFAMZ-451243096&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/2227213/1.jpg?4101,5 out of 5(1)
"HP ProDesk 400 G5 Core I5 8TH Gen 8GB Ram 500GB HDD  Business SFF Desktop CPU,  20 Inch Monitor", 29000,,,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL3HVN0MNAFAMZ-389480577&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/4281662/1.jpg?0231,
OTG USB Flash Drive - Violet 128GB, 612, 1084,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3XJ6HVNAFAMZ-426368144&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/7207392/1.jpg?9369,3 out of 5(2)
Waterproof Pouch Case Laptop Sleeve Bag, 1297, 2500,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA5JA2Z5NAFAMZ-448290349&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/7140013/1.jpg?0850,
Qwen 32GB Mini USB Flash Disk Flash Drives Metal - Silver, 399, 795,,https://www.jumia.co.ke/customer/account/login/?tkWl=QW220EA09F8B4NAFAMZ-31356555&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/827152/1.jpg?7348,4.2 out of 5(463)
Logitech G304 LIGHTSPEED Wireless RGB Gaming Mouse - BLACK, 1299,,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/2622352/1.jpg?7349,3.4 out of 5(13)
"USB To SATA Cable 2.5"" Hard Disk Adapter SATA", 649, 899,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA148HK7NAFAMZ-92999695&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/580647/1.jpg?8078,3.8 out of 5(25)
Logitech Wireless Laser Pointer Presenter R400, 1860, 3500,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/8916872/1.jpg?6326,4.1 out of 5(7)
14 Inches – Zipped Soft Laptop Sleeve, 799, 1299,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3UZM44NAFAMZ-412197937&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/4486282/1.jpg?7994,4.5 out of 5(2)
Portable Foldable Aluminium Alloy Desktop Laptop Cooling  7-levels Stand  Tablet Stand -(Black), 1050, 2000,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA51LCYMNAFAMZ-444913741&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/0070703/1.jpg?8248,4 out of 5(1)
2.5 External Hard Disk Drive Casing With Cable, 500, 700,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840CL2ZVRRKNAFAMZ-163644940&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/2012321/1.jpg?7419,4 out of 5(4)
Toshiba 1TB Portable Hard Drive - Black (1000GB USB 3.0 External Hard Disk, 5299, 12000,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/0804981/1.jpg?2956,4.3 out of 5(19)
Open CCTV Power Supply Unit 12V 10Amps, 900, 3100,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA345GHWNAFAMZ-168703352&return=%2Fcomputing%2F%3Fpage%3D12,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3716521/1.jpg?1759,4.6 out of 5(8)
Sandisk 32gb 64gb 128gb Type C OTG USB Flash Disk, 880 -  2499,,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/9666751/1.jpg?0291,4 out of 5(16)
"300 Mbps High Speed Wireless WiFi Router, Mini WiFi Signal Amplifier", 1380, 2478,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA4Q61PINAFAMZ-287053785&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/8168702/1.jpg?6196,4.3 out of 5(6)
Advance ULTRA High Speed USB 128GB Large Capacity Metal Pendrive USB  Flash Disk 128GB + FREE OTG TYPE C, 1650, 3200,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/2482792/1.jpg?9458,
"Sandisk Ultra Luxe USB 3.1 Flash Drive Flash Disk 2GB, 4GB, 8GB, 16GB, 32GB, 64GB, 128GB", 547 -  1999, 1080 -  3900,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/7113682/1.jpg?8482,3.6 out of 5(17)
Lenovo REFURBISHED YOGA 11E CELERON 4GB RAM 128GB SSD TOUCH X360, 10999, 15999,,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842CL5QMW8NNAFAMZ-449589998&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/0691113/1.jpg?8381,
"HP Chromebook Laptop 11 G5 11.6"" TOUCH - Intel Celeron – 4GB RAM –16GB SSD EMMC- HDMI - HD Camera - Refurb - Touchscreen", 9999, 20598,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/5967182/1.jpg?3273,4.7 out of 5(3)
DELL 65W USB Type C Laptop Adapter Charger For  Latitude With Power Cable, 2250, 4500,,https://www.jumia.co.ke/customer/account/login/?tkWl=DE168EA4I7HKBNAFAMZ-401153314&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/4471472/1.jpg?3856,5 out of 5(2)
Portable Dc 5v all Desk Usb 4 Blades Cooler Cooling Fan Usb Mini Fans Operation Super Mute Silent Pc / Lap/ Notebook, 999, 1200,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/6673703/1.jpg?5182,
"VGA Cable 1.5M , 3M, 5M, 10M", 250 -  800, 400 -  1300,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/4349872/1.jpg?8488,4.1 out of 5(7)
HDMI to VGA 1080P HD Audio Video Converter Adapter Box with USB Cable and 3.5mm Audio Port Cable for HDTV transfer Mini HDMI2VGA for TV computer Xbox360 PC DVD PS3 PS4, 749, 1200,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/1918892/1.jpg?4478,4 out of 5(1)
Advance 64 Gb Metalic Flash Disk + 64 Gb Memory Card + Cap + Belt, 1650, 1900,,https://www.jumia.co.ke/customer/account/login/?tkWl=AD846EA260V9RNAFAMZ-206849683&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/0505751/1.jpg?1199,3.3 out of 5(3)
Mini Electric Fan Home Desk Clip Fan, 1990, 2600,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA68IF1MNAFAMZ-447424375&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/0932903/1.jpg?3036,
Professional Mixer Live Sound Card And Effects With DJ Mixer, 2800, 4424,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/1110281/1.jpg?2953,4 out of 5(22)
Foldable Adjustable Laptop Stand, 584, 900,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA5S5A7BNAFAMZ-452059076&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/6066313/1.jpg?0820,
"HP Probook X360  Intel Core I5 8GB RAM 256GB SSD  Touchscreen, HDMI, 2 In 1 Laptop", 19999, 28999,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/3617313/1.jpg?1907,
2.5 External Hard Disk Drive Casing With Cable, 489, 900,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA05C318NAFAMZ-62397610&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/961884/1.jpg?7546,4.1 out of 5(180)
"60W Charger For Macbook (2012 - 2015 Models) T-Tip, Power Adapter", 2290, 3435,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/1474462/1.jpg?3785,
WIFI Wireless Network Extender Repeater, 1550, 2000,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA5ZLBJ5NAFAMZ-454698725&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/1121613/1.jpg?3447,
TP Link TL-WA850RE  300Mbps Universal Wi-Fi Range Extender, 3400, 4500,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/8174662/1.jpg?4191,5 out of 5(1)
Lenovo THINKPAD X390 YOGA 8TH GEN INTEL CORE I5 16GB DDR4 RAM 256GB NVMe SSD INTEL GRAPHICS WINDOWS 11PRO + OFFICE 13.3'FHD TOUCHSCREEN FULL HD DISPLAY FREE BAG+ MOUSE -6MONTHS WARRANTY -REFURBISHED, 28999, 35000,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/1940313/1.jpg?9423,
Folding Metal Laptop/Tablet Stand - Silver, 495, 1251,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA2IFXKRNAFAMZ-209623413&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/9087951/1.jpg?9837,4.5 out of 5(49)
USB HUB Share this product    7Ports 3.0 USB Adapter High Speed Data Transfer, 999, 1600,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/1545803/1.jpg?5609,4 out of 5(1)
USB3.2 Type C To USB A Cable Data Transfer USB C SSD Hard Disk Cable 3A PD 60W, 378 -  1598, 568 -  1598,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/9548602/1.jpg?7324,4.4 out of 5(16)
7 Port USB 3.0 High Speed Power Splitter Switch ON/OFF - Black, 381, 632,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3EW5R3NAFAMZ-434204129&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/4135992/1.jpg?6005,3.3 out of 5(3)
Idino NOTEBOOK 10 TABLET 10000MAH 518GB/8GB SIMCARD SLOT 10inch 5G SIMCARD SLOT WITH BT KEYBOARD TOUCH PEN, 13999, 22000 -  24000,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/5693802/1.jpg?6117,
HDMI To RCA Converter AV/CVSB L/R Video Box HD, 830, 1800,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA2WOKAFNAFAMZ-174245115&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/8261031/1.jpg?7618,3 out of 5(2)
Cat6 Lan Network Ethernet Cable 40M Gray, 1059, 2000,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA168KLBNAFAMZ-88496078&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/943807/1.jpg?0245,4.1 out of 5(8)
Type-C USB 3.0 OTG Cable Adapter OTG Converter For  Mouse Keyboard Flash Disk, 250, 390,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA2MOSLXNAFAMZ-200976996&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/0407251/1.jpg?4872,4 out of 5(52)
Foldable Portable  Aluminium Alloy  Laptop Stand, 799, 1500,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA6FGQOSNAFAMZ-446352084&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/7723803/1.jpg?6807,4.3 out of 5(4)
500GB External hard disk, 2500, 5000,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EL009XB4NAFAMZ-34049179&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/463072/1.jpg?8265,4.2 out of 5(30)
USB 3.0 Micro External HDD Hard Drive Disk Cable, 254, 389,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA18PYDHNAFAMZ-46927513&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/114053/1.jpg?4571,4.2 out of 5(96)
Universal USB 3.0 Male To Type-C Connector, 250, 550,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/0257113/1.jpg?2895,
2.5 External Hard Disk Drive Casing With Cable, 461, 1450,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/0538581/1.jpg?3454,
3 In 1 Type C + Micro USB To SD Card Reader + Type C To Apple Interface, 497, 1054,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3TQ7VUNAFAMZ-390230498&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/3306662/1.jpg?1751,3.9 out of 5(7)
"3 Pin UK Plug Adapter for MacBook Air, MacBook Pro, MacBook Pro Retina,for iPad, iPhone and iPod", 899, 1700,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3CBKSNNAFAMZ-406216059&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/0940872/1.jpg?4279,4 out of 5(5)
"HP Flash Disk Drive with Clip - 128GB,64GB,32GB,16GB,8GB,4GB,2GB", 420 -  1399, 699 -  1999,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/1410803/1.jpg?2388,5 out of 5(5)
FlexiCool Neck Fan – Versatile & Foldable Personal Cooling Device-Pink, 898, 1800,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/3094572/1.jpg?3814,4.6 out of 5(5)
Microsoft Black Non-slip Water Resistant Mousepad, 290, 900,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/9678903/1.jpg?4781,5 out of 5(1)
"Sandisk Ultra Flair / Cruzer Blade USB 3.0 Flash Drive 4GB, 16GB, 32GB, 64GB, 128GB, 256GB – 100% Original Pendrive Memory Stick, Flash Disk, High-Speed Transfer, Metal Casing, Secure Storage (1YR WRTY)", 700 -  5600, 1400 -  11200,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/2730613/1.jpg?3631,
Lenovo LAPTOP CHARGER 20V 3.25A (SMALL PIN), 987, 1800,,https://www.jumia.co.ke/customer/account/login/?tkWl=LE842EA1R7TH9NAFAMZ-196991761&return=%2Fcomputing%2F%3Fpage%3D13,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/1806051/1.jpg?8692,4 out of 5(9)
"Lenovo ThinkPad X260 Intel Core I5, 8GB RAM, 500GB HDD, 12.5'' REFURBISHED", 15699, 23000,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/9031682/1.jpg?9235,3 out of 5(1)
"HP EliteBook 820 G1 Intel Core I5 8GB RAM 500GB HDD Storage Slim Ultrabook Refurbished Laptop, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.", 19999, 30000,,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL4U9NHBNAFAMZ-423561248&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/7035192/1.jpg?0231,5 out of 5(2)
"Apple MacBook Air/Pro(2016,2017pro,2018,2019,2020,2021, 2022, USB-C Charge Cable (2 M)- WHITE", 1199, 3500,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/5224271/1.jpg?6186,4.6 out of 5(5)
Lenovo Chromebook 100e Storage 32GB SSD EMMC / 4GB RAM WiFi - HDMI - Camera - Bluetooth Refurb (6 Months WRTY), 8999, 15999,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/3286052/1.jpg?7206,4.1 out of 5(11)
Clarion Printer Refill Ink - Set Of 4 Epson Ink, 1100,,,https://www.jumia.co.ke/customer/account/login/?tkWl=CL613EA1FRU69NAFAMZ-44802918&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/959233/1.jpg?6647,4.6 out of 5(42)
"USB C To Printer Cable USB Type C To Type B Compatible With MIDI,Printers", 599 -  738, 799 -  1038,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/0858302/1.jpg?5486,5 out of 5(3)
Bebe NEW KIDS/PUPILS STUDY TABLETS 128GB/4GB WIFI WITH HEAVY RUBBER COVER, 6599, 8999,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/2310803/1.jpg?0587,5 out of 5(1)
Logitech G102 LIGHTSYNC RGB 6 Button Gaming Mouse, 2497, 3200,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/1342603/1.jpg?0794,
Oraimo High Speed Portable 4G Mobile Wi-Fi (MIFI), 5499, 7000,,https://www.jumia.co.ke/customer/account/login/?tkWl=OR019EA6HGF4NNAFAMZ-452059520&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/1166313/1.jpg?9107,5 out of 5(1)
"Logitech H111 Wired Headset, Stereo Headphones with Noise-Cancelling Microphone, 3.5 mm Audio Jack, PC/Mac/Laptop/Smartphone/Tablet - Black", 2299,,,https://www.jumia.co.ke/customer/account/login/?tkWl=LO852EA4V0IOXNAFAMZ-360153708&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/9570252/1.jpg?4333,4.5 out of 5(4)
"HP Laptop Charger 19.5V 3.33A, 65W-Blue Pin Complete With Power Cable", 1049, 2000,,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246EA5W0GXFNAFAMZ-451950930&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/1005313/1.jpg?1115,
"HP Refurbished Pro 612 X2 G1 Detachable Core I5-4th Gen, 8GB Ram 256GB Ssd", 16999, 21599,,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246CL55AJA7NAFAMZ-449904931&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/2205113/1.jpg?0815,5 out of 5(1)
Portable Foldable Aluminium Alloy Desktop Laptop  7-levels Stand  Tablet Stand Cooling Fan -(Silver), 1050, 2000,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA61YY0UNAFAMZ-444913857&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/1070703/1.jpg?8847,3 out of 5(1)
Sandisk 64GB  USB Flash Disk, 854, 1000,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/5413772/1.jpg?0188,3.5 out of 5(4)
Laptop Stand With Cooling Fan Adjustable Folding, 2660, 3500,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA1J0QS1NAFAMZ-73941001&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/413585/1.jpg?9570,4.4 out of 5(16)
"Universal LTE WiFi Router Mobile Wi Fi Hotspot, Up to 150Mbps Speed, Connect Up to 12 Users, 4G LTE CAT4 Wireless Pocket WiFi Hotspot for Remote Workers", 3997, 8000,,https://www.jumia.co.ke/customer/account/login/?tkWl=UN811EA2E1K6TNAFAMZ-241076793&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/5197971/1.jpg?0570,4.6 out of 5(5)
HP Quality Wireless Optical Mouse + HP Keyboard + HDMI Cable, 1260, 1500,,https://www.jumia.co.ke/customer/account/login/?tkWl=HP246EA2VM5YQNAFAMZ-131911622&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/0346101/1.jpg?9315,4 out of 5(1)
Samsung  USB TYPE C TO USB TYPE C CABLE, 399, 699,,https://www.jumia.co.ke/customer/account/login/?tkWl=SA948EA4TD0FVNAFAMZ-404125064&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/1806672/1.jpg?0863,4.3 out of 5(3)
DP DISPLAY PORT TO HDTV/HDMI CONVERTER ADAPTER, 517, 1000,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA15Y4C9NAFAMZ-73548748&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/456185/1.jpg?1185,4.5 out of 5(29)
"Smart Tv, Android Wireless Keyboard + Mouse- Black", 1285, 1800,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA0LGZX4NAFAMZ-62626864&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/064984/1.jpg?7806,3.8 out of 5(63)
HDMI HDTV To VGA Cable HDMI Male To VGA Male Converter Cable, 848, 1600,,https://www.jumia.co.ke/customer/account/login/?tkWl=GE840EA3VUQUANAFAMZ-288706898&return=%2Fcomputing%2F%3Fpage%3D14,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/9010902/1.jpg?1638,4.8 out of 5(8)
"HP 250 G9, Intel Celeron, 8GB RAM, 256GB SSD, 15.6"" FHD Display, Windows 11 Pro, Silver (1YR WRTY)", 35999, 42000,,,https://ke.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/8222503/1.jpg?9573,4.5 out of 5(2)
